ENERGY/MEV , Li(11BH4-xDx x~64%) T.lt.3 BACK , ERR/B , Li(11BH4-xDx x~64%) T.lt.3 FORWARD , ERR/F , Li(11BH4-xDx x~64%) T.lt.3  , ERR/T
273.783 , 0.0229052 , 0.00503469 , 0.0178941 , 0.00446832 , 0.0204197 , 0.00336909
275.152 , 0.0237008 , 0.00512651 , 0.0180027 , 0.00448380 , 0.0208745 , 0.00340908
276.528 , 0.0237008 , 0.00511375 , 0.0180027 , 0.00447264 , 0.0208745 , 0.00340059
277.911 , 0.0237008 , 0.00510101 , 0.0180027 , 0.00446150 , 0.0208745 , 0.00339212
279.300 , 0.0257384 , 0.00535911 , 0.0165762 , 0.00429231 , 0.0211940 , 0.00343918
280.697 , 0.0263314 , 0.00542185 , 0.0161611 , 0.00423462 , 0.0212870 , 0.00344655
282.100 , 0.0263314 , 0.00540834 , 0.0161611 , 0.00422408 , 0.0212870 , 0.00343797
283.511 , 0.0263314 , 0.00539487 , 0.0161611 , 0.00421356 , 0.0212870 , 0.00342941
284.928 , 0.0247097 , 0.00526960 , 0.0183969 , 0.00456424 , 0.0215786 , 0.00348981
286.353 , 0.0243147 , 0.00522894 , 0.0189415 , 0.00463639 , 0.0216496 , 0.00349766
287.785 , 0.0243147 , 0.00521591 , 0.0189415 , 0.00462485 , 0.0216496 , 0.00348895
289.224 , 0.0243147 , 0.00520292 , 0.0189415 , 0.00461333 , 0.0216496 , 0.00348026
290.670 , 0.0208778 , 0.00484742 , 0.0151908 , 0.00416407 , 0.0180571 , 0.00319914
292.123 , 0.0201920 , 0.00476423 , 0.0144425 , 0.00406095 , 0.0173403 , 0.00313413
293.584 , 0.0201920 , 0.00475237 , 0.0144425 , 0.00405084 , 0.0173403 , 0.00312632
295.052 , 0.0201920 , 0.00474053 , 0.0144425 , 0.00404075 , 0.0173403 , 0.00311854
296.527 , 0.0196466 , 0.00473643 , 0.0183654 , 0.00457074 , 0.0190111 , 0.00329215
298.010 , 0.0195601 , 0.00472585 , 0.0189871 , 0.00463900 , 0.0192759 , 0.00331171
299.500 , 0.0195601 , 0.00471408 , 0.0189871 , 0.00462745 , 0.0192759 , 0.00330347
300.997 , 0.0195601 , 0.00470234 , 0.0189871 , 0.00461592 , 0.0192759 , 0.00329524
302.502 , 0.0225758 , 0.00506129 , 0.0182177 , 0.00459217 , 0.0204142 , 0.00341980
304.015 , 0.0229382 , 0.00509131 , 0.0181252 , 0.00457926 , 0.0205510 , 0.00342685
305.535 , 0.0229382 , 0.00507863 , 0.0181252 , 0.00456785 , 0.0205510 , 0.00341832
307.062 , 0.0229382 , 0.00506598 , 0.0181252 , 0.00455648 , 0.0205510 , 0.00340980
308.598 , 0.0215094 , 0.00499441 , 0.0204273 , 0.00487017 , 0.0209727 , 0.00348874
310.141 , 0.0213889 , 0.00497698 , 0.0206214 , 0.00488439 , 0.0210082 , 0.00348731
311.691 , 0.0213889 , 0.00496458 , 0.0206214 , 0.00487223 , 0.0210082 , 0.00347862
313.250 , 0.0213889 , 0.00495222 , 0.0206214 , 0.00486009 , 0.0210082 , 0.00346996
314.816 , 0.0222908 , 0.00508214 , 0.0214780 , 0.00499480 , 0.0218876 , 0.00356348
316.390 , 0.0223365 , 0.00507657 , 0.0215214 , 0.00498967 , 0.0219322 , 0.00355969
317.972 , 0.0223365 , 0.00506393 , 0.0215214 , 0.00497724 , 0.0219322 , 0.00355082
319.562 , 0.0223365 , 0.00505131 , 0.0215214 , 0.00496484 , 0.0219322 , 0.00354198
321.160 , 0.0184436 , 0.00464688 , 0.0199744 , 0.00486644 , 0.0192029 , 0.00336323
322.766 , 0.0183693 , 0.00462753 , 0.0199449 , 0.00485267 , 0.0191508 , 0.00335153
324.379 , 0.0183693 , 0.00461600 , 0.0199449 , 0.00484058 , 0.0191508 , 0.00334319
326.001 , 0.0184034 , 0.00460941 , 0.0198980 , 0.00482360 , 0.0191447 , 0.00333483
327.631 , 0.0215142 , 0.00502477 , 0.0156135 , 0.00433933 , 0.0185875 , 0.00332354
329.269 , 0.0215142 , 0.00501225 , 0.0156135 , 0.00432853 , 0.0185875 , 0.00331526
330.916 , 0.0215142 , 0.00499977 , 0.0156135 , 0.00431775 , 0.0185875 , 0.00330700
332.570 , 0.0214686 , 0.00498472 , 0.0156534 , 0.00431328 , 0.0185843 , 0.00329979
334.233 , 0.0203878 , 0.00491069 , 0.0165991 , 0.00444855 , 0.0185086 , 0.00331574
335.904 , 0.0203878 , 0.00489846 , 0.0165991 , 0.00443747 , 0.0185086 , 0.00330748
337.584 , 0.0203878 , 0.00488626 , 0.0165991 , 0.00442641 , 0.0185086 , 0.00329924
339.272 , 0.0201810 , 0.00485209 , 0.0165148 , 0.00440732 , 0.0183626 , 0.00328009
340.968 , 0.0174393 , 0.00453899 , 0.0153971 , 0.00428823 , 0.0164263 , 0.00312367
342.673 , 0.0174393 , 0.00452769 , 0.0153971 , 0.00427755 , 0.0164263 , 0.00311589
344.386 , 0.0174393 , 0.00451641 , 0.0153971 , 0.00426689 , 0.0164263 , 0.00310813
346.108 , 0.0172943 , 0.00449392 , 0.0156928 , 0.00430360 , 0.0164999 , 0.00311230
347.839 , 0.0159866 , 0.00438019 , 0.0183604 , 0.00469751 , 0.0171640 , 0.00320972
349.578 , 0.0159866 , 0.00436928 , 0.0183604 , 0.00468581 , 0.0171640 , 0.00320172
351.326 , 0.0159866 , 0.00435840 , 0.0183604 , 0.00467413 , 0.0171640 , 0.00319375
353.083 , 0.0165367 , 0.00443240 , 0.0181896 , 0.00464950 , 0.0173565 , 0.00321073
354.848 , 0.0202375 , 0.00495335 , 0.0170403 , 0.00454978 , 0.0186517 , 0.00336528
356.622 , 0.0202375 , 0.00494102 , 0.0170403 , 0.00453845 , 0.0186517 , 0.00335690
358.405 , 0.0202375 , 0.00492871 , 0.0170403 , 0.00452715 , 0.0186517 , 0.00334854
360.197 , 0.0207559 , 0.00499024 , 0.0168251 , 0.00449303 , 0.0188062 , 0.00336036
361.998 , 0.0234970 , 0.00535027 , 0.0156870 , 0.00435936 , 0.0196232 , 0.00345639
363.808 , 0.0234970 , 0.00533695 , 0.0156870 , 0.00434850 , 0.0196232 , 0.00344778
365.627 , 0.0234970 , 0.00532366 , 0.0156870 , 0.00433767 , 0.0196232 , 0.00343919
367.456 , 0.0225986 , 0.00521800 , 0.0159578 , 0.00438216 , 0.0193047 , 0.00341183
369.293 , 0.0187353 , 0.00478853 , 0.0171224 , 0.00460089 , 0.0179353 , 0.00332149
371.139 , 0.0187353 , 0.00477661 , 0.0171224 , 0.00458943 , 0.0179353 , 0.00331322
372.995 , 0.0187353 , 0.00476471 , 0.0171224 , 0.00457800 , 0.0179353 , 0.00330497
374.860 , 0.0181293 , 0.00468563 , 0.0170396 , 0.00456680 , 0.0175888 , 0.00327227
376.734 , 0.0159593 , 0.00442558 , 0.0167430 , 0.00455614 , 0.0163480 , 0.00317522
378.618 , 0.0159593 , 0.00441456 , 0.0167430 , 0.00454479 , 0.0163480 , 0.00316731
380.511 , 0.0159593 , 0.00440357 , 0.0167430 , 0.00453347 , 0.0163480 , 0.00315942
382.414 , 0.0168180 , 0.00453222 , 0.0173976 , 0.00463253 , 0.0171055 , 0.00323996
384.326 , 0.0194227 , 0.00491937 , 0.0193834 , 0.00493992 , 0.0194032 , 0.00348579
386.247 , 0.0194227 , 0.00490712 , 0.0193834 , 0.00492762 , 0.0194032 , 0.00347711
388.178 , 0.0194227 , 0.00489490 , 0.0193834 , 0.00491534 , 0.0194032 , 0.00346845
390.119 , 0.0191828 , 0.00486763 , 0.0188350 , 0.00483461 , 0.0190103 , 0.00343058
392.070 , 0.0185584 , 0.00481613 , 0.0174073 , 0.00464001 , 0.0179874 , 0.00334493
394.030 , 0.0185584 , 0.00480414 , 0.0174073 , 0.00462846 , 0.0179874 , 0.00333660
396.000 , 0.0185584 , 0.00479217 , 0.0174073 , 0.00461693 , 0.0179874 , 0.00332829
397.980 , 0.0194497 , 0.00491166 , 0.0160794 , 0.00444920 , 0.0177780 , 0.00331632
399.970 , 0.0214602 , 0.00518300 , 0.0130840 , 0.00406471 , 0.0173056 , 0.00329976
401.970 , 0.0214602 , 0.00517009 , 0.0130840 , 0.00405459 , 0.0173056 , 0.00329154
403.980 , 0.0214602 , 0.00515721 , 0.0130840 , 0.00404449 , 0.0173056 , 0.00328334
406.000 , 0.0216766 , 0.00520102 , 0.0139390 , 0.00419375 , 0.0178387 , 0.00334636
408.030 , 0.0221027 , 0.00529761 , 0.0156229 , 0.00447986 , 0.0188887 , 0.00347365
410.070 , 0.0221027 , 0.00528442 , 0.0156229 , 0.00446870 , 0.0188887 , 0.00346499
412.120 , 0.0221027 , 0.00527126 , 0.0156229 , 0.00445757 , 0.0188887 , 0.00345636
414.181 , 0.0214525 , 0.00519866 , 0.0149110 , 0.00435665 , 0.0182079 , 0.00339625
416.252 , 0.0203278 , 0.00508148 , 0.0136799 , 0.00418631 , 0.0170304 , 0.00329705
418.333 , 0.0203278 , 0.00506882 , 0.0136799 , 0.00417589 , 0.0170304 , 0.00328884
420.425 , 0.0203278 , 0.00505620 , 0.0136799 , 0.00416549 , 0.0170304 , 0.00328065
422.527 , 0.0193883 , 0.00495989 , 0.0140746 , 0.00424394 , 0.0167527 , 0.00326801
424.640 , 0.0179550 , 0.00481735 , 0.0146766 , 0.00436507 , 0.0163289 , 0.00325307
426.763 , 0.0179550 , 0.00480535 , 0.0146766 , 0.00435420 , 0.0163289 , 0.00324497
428.897 , 0.0179550 , 0.00479338 , 0.0146766 , 0.00434335 , 0.0163289 , 0.00323688
431.041 , 0.0184893 , 0.00487912 , 0.0148288 , 0.00438024 , 0.0166737 , 0.00328135
433.196 , 0.0192105 , 0.00499547 , 0.0150341 , 0.00443276 , 0.0171390 , 0.00334260
435.362 , 0.0192105 , 0.00498303 , 0.0150341 , 0.00442172 , 0.0171390 , 0.00333427
437.539 , 0.0192105 , 0.00497062 , 0.0150341 , 0.00441071 , 0.0171390 , 0.00332597
439.727 , 0.0211547 , 0.00525756 , 0.0152125 , 0.00444555 , 0.0182074 , 0.00344724
441.926 , 0.0234821 , 0.00558092 , 0.0154261 , 0.00448859 , 0.0194863 , 0.00358725
444.135 , 0.0234821 , 0.00556702 , 0.0154261 , 0.00447741 , 0.0194863 , 0.00357831
446.356 , 0.0234821 , 0.00555315 , 0.0154261 , 0.00446626 , 0.0194863 , 0.00356940
448.588 , 0.0215565 , 0.00534618 , 0.0152067 , 0.00445679 , 0.0184070 , 0.00348523
450.831 , 0.0195095 , 0.00512012 , 0.0149734 , 0.00444745 , 0.0172596 , 0.00339490
453.085 , 0.0195095 , 0.00510737 , 0.0149734 , 0.00443637 , 0.0172596 , 0.00338644
455.350 , 0.0195095 , 0.00509465 , 0.0149734 , 0.00442532 , 0.0172596 , 0.00337801
457.627 , 0.0203969 , 0.00523268 , 0.0164914 , 0.00468664 , 0.0184598 , 0.00351551
459.915 , 0.0212349 , 0.00535775 , 0.0179249 , 0.00491775 , 0.0195931 , 0.00363887
462.215 , 0.0212349 , 0.00534441 , 0.0179249 , 0.00490550 , 0.0195931 , 0.00362981
464.526 , 0.0212349 , 0.00533110 , 0.0179249 , 0.00489328 , 0.0195931 , 0.00362077
466.848 , 0.0174270 , 0.00483162 , 0.0157466 , 0.00461253 , 0.0165935 , 0.00334126
469.183 , 0.0142337 , 0.00437160 , 0.0139198 , 0.00436372 , 0.0140780 , 0.00308855
471.528 , 0.0142337 , 0.00436071 , 0.0139198 , 0.00435285 , 0.0140780 , 0.00308085
473.886 , 0.0142337 , 0.00434985 , 0.0139198 , 0.00434201 , 0.0140780 , 0.00307318
476.255 , 0.0196714 , 0.00516369 , 0.0146748 , 0.00448627 , 0.0171931 , 0.00342410
478.637 , 0.0237159 , 0.00568602 , 0.0152363 , 0.00458677 , 0.0195100 , 0.00365901
481.030 , 0.0237159 , 0.00567186 , 0.0152363 , 0.00457535 , 0.0195100 , 0.00364990
483.435 , 0.0237159 , 0.00565773 , 0.0152363 , 0.00456395 , 0.0195100 , 0.00364081
485.852 , 0.0185871 , 0.00503506 , 0.0196469 , 0.00521911 , 0.0191127 , 0.00362505
488.282 , 0.0152108 , 0.00457917 , 0.0225503 , 0.00560087 , 0.0188512 , 0.00361163
490.723 , 0.0152108 , 0.00456777 , 0.0225503 , 0.00558692 , 0.0188512 , 0.00360263
493.177 , 0.0152108 , 0.00455639 , 0.0225503 , 0.00557300 , 0.0188512 , 0.00359366
495.642 , 0.0167943 , 0.00482291 , 0.0165241 , 0.00476802 , 0.0166603 , 0.00339138
498.121 , 0.0183221 , 0.00505405 , 0.0125464 , 0.00415820 , 0.0154573 , 0.00327753
500.611 , 0.0173028 , 0.00490838 , 0.0152680 , 0.00464010 , 0.0162935 , 0.00337885
503.114 , 0.0134398 , 0.00432072 , 0.0145672 , 0.00448007 , 0.0139990 , 0.00311126
505.630 , 0.0129034 , 0.00418783 , 0.0177672 , 0.00496542 , 0.0153158 , 0.00324354
508.158 , 0.0188143 , 0.00513835 , 0.0128784 , 0.00422646 , 0.0158701 , 0.00333186
510.699 , 0.0152121 , 0.00461348 , 0.00773774 , 0.00329968 , 0.0115048 , 0.00284343
513.252 , 0.0123765 , 0.00414541 , 0.0129633 , 0.00426541 , 0.0126675 , 0.00297339
515.819 , 0.0108451 , 0.00391460 , 0.0138511 , 0.00447089 , 0.0123361 , 0.00296819
518.398 , 0.0142902 , 0.00446730 , 0.0142235 , 0.00454909 , 0.0142571 , 0.00318754
