# Column  Unit    Quantity
# ------  ------  --------
#      1  us      time-of-flight
#      2  counts  counts per us corrected for vanadium rod absorption
#      3  A       wavelength
#      4  counts  counts per us uncorrected for absorption
#      5          transmission
#
Bank 1     DetNum 17
     2344.700     1199.539       0.5017     1110.134       0.9255
     2354.100     1206.161       0.5038     1116.187       0.9254
     2363.500     1215.826       0.5058     1125.055       0.9253
     2373.000     1225.477       0.5078     1133.908       0.9253
     2382.500     1228.104       0.5098     1136.261       0.9252
     2392.000     1236.331       0.5119     1143.795       0.9252
     2401.600     1233.846       0.5139     1141.417       0.9251
     2411.200     1234.116       0.5160     1141.588       0.9250
     2420.800     1237.667       0.5180     1144.794       0.9250
     2430.500     1241.163       0.5201     1147.948       0.9249
     2440.200     1244.832       0.5222     1151.261       0.9248
     2450.000     1249.527       0.5243     1155.522       0.9248
     2459.800     1260.708       0.5264     1165.779       0.9247
     2469.600     1266.843       0.5285     1171.371       0.9246
     2479.500     1270.662       0.5306     1174.818       0.9246
     2489.400     1280.165       0.5327     1183.520       0.9245
     2499.400     1284.657       0.5349     1187.588       0.9244
     2509.400     1290.843       0.5370     1193.220       0.9244
     2519.400     1295.304       0.5391     1197.258       0.9243
     2529.500     1297.739       0.5413     1199.422       0.9242
     2539.600     1299.727       0.5435     1201.172       0.9242
     2549.800     1304.690       0.5456     1205.671       0.9241
     2560.000     1319.958       0.5478     1219.690       0.9240
     2570.200     1325.892       0.5500     1225.084       0.9240
     2580.500     1332.364       0.5522     1230.972       0.9239
     2590.800     1338.767       0.5544     1236.797       0.9238
     2601.200     1348.475       0.5566     1245.672       0.9238
     2611.600     1353.746       0.5589     1250.448       0.9237
     2622.000     1359.387       0.5611     1255.565       0.9236
     2632.500     1366.639       0.5633     1262.167       0.9236
     2643.000     1369.960       0.5656     1265.139       0.9235
     2653.600     1376.899       0.5679     1271.450       0.9234
     2664.200     1386.677       0.5701     1280.382       0.9233
     2674.900     1386.435       0.5724     1280.060       0.9233
     2685.600     1383.121       0.5747     1276.903       0.9232
     2696.300     1387.029       0.5770     1280.412       0.9231
     2707.100     1396.985       0.5793     1289.503       0.9231
     2717.900     1406.054       0.5816     1297.774       0.9230
     2728.800     1411.607       0.5839     1302.797       0.9229
     2739.700     1421.908       0.5863     1312.201       0.9228
     2750.700     1429.300       0.5886     1318.919       0.9228
     2761.700     1437.815       0.5910     1326.672       0.9227
     2772.700     1440.701       0.5933     1329.229       0.9226
     2783.800     1439.142       0.5957     1327.685       0.9226
     2794.900     1443.398       0.5981     1331.505       0.9225
     2806.100     1451.868       0.6005     1339.211       0.9224
     2817.300     1458.618       0.6029     1345.329       0.9223
     2828.600     1468.906       0.6053     1354.708       0.9223
     2839.900     1474.396       0.6077     1359.661       0.9222
     2851.300     1483.888       0.6102     1368.302       0.9221
     2862.700     1495.198       0.6126     1378.619       0.9220
     2874.200     1502.251       0.6151     1385.007       0.9220
     2885.700     1504.275       0.6175     1386.759       0.9219
     2897.200     1506.940       0.6200     1389.100       0.9218
     2908.800     1517.558       0.6225     1398.772       0.9217
     2920.400     1522.807       0.6249     1403.493       0.9216
     2932.100     1526.665       0.6274     1406.931       0.9216
     2943.800     1533.799       0.6300     1413.386       0.9215
     2955.600     1539.717       0.6325     1418.719       0.9214
     2967.400     1545.421       0.6350     1423.855       0.9213
     2979.300     1548.056       0.6375     1426.160       0.9213
     2991.200     1553.956       0.6401     1431.473       0.9212
     3003.200     1553.911       0.6427     1431.308       0.9211
     3015.200     1557.047       0.6452     1434.073       0.9210
     3027.300     1566.311       0.6478     1442.481       0.9209
     3039.400     1570.832       0.6504     1446.518       0.9209
     3051.600     1579.430       0.6530     1454.308       0.9208
     3063.800     1586.586       0.6556     1460.770       0.9207
     3076.100     1597.423       0.6583     1470.618       0.9206
     3088.400     1604.843       0.6609     1477.318       0.9205
     3100.800     1605.761       0.6635     1478.032       0.9205
     3113.200     1612.978       0.6662     1484.543       0.9204
     3125.700     1616.259       0.6689     1487.429       0.9203
     3138.200     1622.817       0.6716     1493.330       0.9202
     3150.800     1629.360       0.6742     1499.215       0.9201
     3163.400     1631.490       0.6769     1501.040       0.9200
     3176.100     1637.837       0.6797     1506.742       0.9200
     3188.800     1639.957       0.6824     1508.554       0.9199
     3201.600     1639.576       0.6851     1508.065       0.9198
     3214.400     1638.058       0.6879     1506.530       0.9197
     3227.300     1636.921       0.6906     1505.345       0.9196
     3240.200     1640.785       0.6934     1508.759       0.9195
     3253.200     1650.567       0.6962     1517.612       0.9194
     3266.200     1659.726       0.6989     1525.891       0.9194
     3279.300     1669.216       0.7017     1534.471       0.9193
     3292.400     1679.340       0.7045     1543.633       0.9192
     3305.600     1687.790       0.7074     1551.253       0.9191
     3318.800     1688.992       0.7102     1552.210       0.9190
     3332.100     1689.312       0.7130     1552.357       0.9189
     3345.400     1688.700       0.7159     1551.645       0.9188
     3358.800     1689.097       0.7188     1551.861       0.9188
     3372.200     1695.957       0.7216     1558.014       0.9187
     3385.700     1702.855       0.7245     1564.199       0.9186
